ID,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
569344,MoonDeity,WAKE UP!,4B8gtpBuEtU9XUizl6BK2W,75,2022,pop,0.676,0.617,0,-4.626,1,0.0414,0.000816,0.636,0.227,0.718,124.978,142940,4
569345,Ari Abdul,BABYDOLL,5rPNVwYjVEgkq6YNPki4Zc,72,2022,pop,0.485,0.585,11,-5.097,0,0.0359,0.0483,0.0113,0.489,0.51,84.941,196235,4
569347,Victony,Soweto,3IQT2MM49GkXfHF9eemaw5,75,2022,pop,0.747,0.665,5,-7.073,0,0.0363,0.0289,0.000153,0.102,0.554,104.959,148000,4
569348,Suriel Hess,Little Bit More,6rG1DdPCTzGibgHliYJ4ws,71,2022,pop,0.565,0.333,7,-11.613,1,0.107,0.68,0.00109,0.111,0.301,85.786,180678,4
569352,Sam Smith,Love Me More,16MQETUgqXwY4lZcyRafU3,71,2022,pop,0.791,0.439,10,-5.62,1,0.0645,0.302,1.85E-05,0.126,0.559,85.004,190659,4
569356,Manuel Turizo,Éxtasis,2X8AGLwb9F0JzJ9zT27a22,76,2022,pop,0.829,0.747,7,-3.511,1,0.149,0.276,0,0.339,0.576,98.03,191607,4
569358,Piso 21,Los Cachos,5fhcuVxuBWfgNXGuyAtLmr,76,2022,pop,0.774,0.73,0,-3.865,1,0.134,0.108,0,0.194,0.421,91.966,212304,4
569367,Lojay,Monalisa,3baPniPXS0iEII8rDUJdYP,75,2022,pop,0.828,0.726,10,-6.389,0,0.0419,0.106,0.00101,0.103,0.67,113.017,212976,4
569370,Lasso,Ojos Marrones - Con Sebastián Yatra,2GQclWZHwE4fMdqShvOPWU,76,2022,pop,0.787,0.662,8,-4.285,0,0.0372,0.0648,0,0.133,0.79,119.983,198880,4
569373,Maria Becerra,LA NENA DE ARGENTINA,0Dl34Kegtc0y0m0oPhQfiI,77,2022,pop,0.531,0.58,5,-4.688,0,0.188,0.0984,0.000201,0.101,0.887,169.865,151988,4
569376,Stephen Sanchez,Until I Found You - Piano Version,06vNG6CiV4k8oNA0wUUAO7,71,2022,pop,0.603,0.148,7,-10.449,1,0.0279,0.927,0,0.101,0.228,95.451,184895,3
569379,Pheelz,Finesse,4Gasn91fsCefnN8zM5GjA8,72,2022,pop,0.859,0.551,1,-7.916,0,0.149,0.559,0,0.194,0.777,102.049,155293,4
569380,Ruger,Asiwaju,7ErtOGQ9DwyQa3lwP77j4u,75,2022,pop,0.727,0.6,8,-4.799,1,0.24,0.636,5.10E-06,0.106,0.754,199.796,216000,4
569385,Mike Bahía,De Qué Manera,3HMlb6Dh9OGr3CjV6IwjEP,73,2022,pop,0.756,0.735,7,-6.178,1,0.0668,0.692,0,0.0715,0.558,92.028,193125,4
569386,Kany García,La Siguiente,4joPCNKibsoabhpuHPofqG,74,2022,pop,0.715,0.612,4,-4.32,1,0.0344,0.471,0,0.0838,0.602,93.869,202176,3
569391,Lasso,Ojos Marrones,7gwT3HGL84vF7bgtwL1N88,79,2022,pop,0.809,0.649,8,-4.433,0,0.0416,0.0407,0,0.145,0.72,120.014,198520,4
569393,Feid,La Pasamos CXBRXN,672zDo2nzWSoIIQ7zD5kuj,76,2022,pop,0.785,0.734,6,-4.686,1,0.0778,0.117,1.13E-06,0.185,0.561,94.049,228640,4
569399,imase,NIGHT DANCER,348NF6vX0Yh22xvH0EZEro,73,2022,pop,0.911,0.585,7,-8.078,0,0.0735,0.0945,0,0.134,0.851,117.06,210948,4
569402,Bayanni,Ta Ta Ta,3rmqNsOiGqqvFNTmGlzl4R,74,2022,pop,0.735,0.592,1,-11.208,1,0.0534,0.0661,0.522,0.125,0.603,104.065,159426,4
569403,Vishal-Shekhar,Jhoome Jo Pathaan,6FAYpZ4jve8vpvTwUvjK6H,83,2022,pop,0.817,0.738,7,-7.639,1,0.0748,0.0964,0,0.331,0.616,104.964,208164,4
569405,Reik,5 Estrellas,3XbzMSWKdp8FzcQHA9BeXw,72,2022,pop,0.66,0.76,9,-4.04,1,0.436,0.105,0,0.0582,0.799,177.854,191095,4
569406,Lana Del Rey,Summertime Sadness - Sped Up,78dtqFPt7cvYgS2zTXtZKV,71,2022,pop,0.509,0.84,5,-4.984,0,0.0441,0.0311,0.000169,0.0969,0.336,149.907,197354,4
569414,Feid,Le Pido a DIOS,4TFNKnMWjcMWzpkSwQrrcu,76,2022,pop,0.626,0.597,3,-5.094,0,0.0991,0.0167,6.20E-06,0.109,0.883,174.958,165880,4
569423,Ingratax,París,1spjTB2jFkxAvMdKas3x2H,73,2022,pop,0.588,0.46,1,-5.748,0,0.1,0.452,0.000777,0.0667,0.414,168.012,151429,4
569425,Rauw Alejandro,MUSEO,6WfxIJKmYRSpsBJv0tEAKX,70,2022,pop,0.793,0.449,0,-7.212,1,0.047,0.763,0,0.165,0.322,108.937,255413,4
569431,Feid,Lady Mi Amor,30Xh83fw03PZ2Wfm36H4EZ,73,2022,pop,0.782,0.618,2,-5.288,1,0.055,0.0632,7.44E-05,0.15,0.752,93.016,147067,4
569432,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",0CtZpaOhtzvLV3FfcsVpQo,82,2022,pop,0.773,0.795,8,-5.537,0,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474,4
569439,TINI,La Triple T,7kYbxvrGXv8cmKjkqgqhrw,77,2022,pop,0.801,0.633,11,-2.785,0,0.0777,0.414,0,0.27,0.676,92.025,167674,4
569449,Kizz Daniel,Cough (Odo),0u2A4QNAMUyfQbgfVR3HvK,72,2022,pop,0.891,0.692,5,-6.321,0,0.0483,0.173,0.132,0.0939,0.895,109.944,176135,4
569452,Feid,Si Te La Encuentras Por Ahí,02jLfqc9gMo8PkHEGHY3OT,76,2022,pop,0.743,0.576,8,-3.552,0,0.076,0.151,5.87E-05,0.128,0.455,171.945,191573,4
569454,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),6N1K5OVVCopBjGViHs2IvP,70,2022,pop,0.528,0.309,0,-7.398,1,0.0329,0.924,2.10E-06,0.282,0.307,133.83,185422,4
569457,Sofia Carson,Come Back Home,1I4dwH7C0jBAEtz5DjlJgQ,73,2022,pop,0.552,0.531,7,-7.732,1,0.0421,0.241,1.21E-05,0.122,0.438,144.946,176859,4
569459,Yuridia,¿Y Qué Tal Si Funciona?,6yKoIv4jJSb7trcphSZofT,70,2022,pop,0.667,0.498,5,-5.475,1,0.0327,0.634,0,0.103,0.704,130.989,185038,4
569466,Chris Lebron,Desde Mis Ojos - Remix,0hzC5kZ6qKZJ9ybyW75VV8,70,2022,pop,0.673,0.56,1,-5.191,1,0.182,0.677,0,0.293,0.656,93.978,223564,4
569473,Paul Partohap,P.S. I LOVE YOU,1w3azB0VuRFp79AduIwrIy,75,2022,pop,0.485,0.385,8,-8.939,1,0.0376,0.207,0.0551,0.0859,0.15,128.058,240903,3
569476,YOASOBI,祝福,7ajpbW6tBpqUI9foCtwlLw,74,2022,pop,0.553,0.958,4,-3.159,0,0.073,0.0186,3.08E-05,0.297,0.541,170.045,196235,4
569480,Vaundy,CHAINSAW BLOOD,3lUOzabhWYyRImRszpJGOU,71,2022,pop,0.528,0.855,0,-5.229,1,0.0953,7.38E-05,1.81E-06,0.281,0.549,146.987,200997,4
569489,yama,色彩,1uveEvgKX4irLcp1BUTIFD,71,2022,pop,0.581,0.926,7,-3.268,0,0.0662,0.176,0,0.251,0.874,117.04,192176,4
569491,Sam Smith,Unholy (feat. Kim Petras) - ACRAZE Remix,2Jn3wcH9TSCFMQjlWreTft,71,2022,pop,0.743,0.893,1,-5.261,1,0.129,0.00284,0.000369,0.113,0.369,130.072,176500,4
569494,Emilia,Underground,3QWCxOv2YharMus6KbfiPJ,72,2022,pop,0.803,0.818,4,-3.232,0,0.066,0.149,0.00471,0.0653,0.82,90.999,149471,4
569496,Bella Poarch,Living Hell,6bTbMMEShyGyrcuIwtBlpA,70,2022,pop,0.729,0.551,0,-6.935,0,0.056,0.598,0,0.176,0.312,124.044,174002,4
569498,Maná,Te Lloré Un Río,6uYtv0KmSNBGFfaY7yW8tY,70,2022,pop,0.84,0.638,1,-7.003,0,0.0324,0.278,0.000146,0.173,0.807,118.005,230811,4
569501,Feid,California,19iUrnYyBAG5LaxT72ajsM,73,2022,pop,0.785,0.774,7,-4.304,1,0.0273,0.155,2.56E-06,0.108,0.738,99.993,151240,4
569505,Feid,Quemando Calorías,3ss6y0Id5Iwk2L5MIZp4xF,71,2022,pop,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94E-06,0.0945,0.812,192.005,182507,4
569518,Diljit Dosanjh,Lemonade,3ZGJhN4unVspOqpwGvUL2W,74,2022,pop-film,0.789,0.744,1,-7.245,1,0.0414,0.281,0,0.0763,0.783,143.998,166667,4
569519,Amit Trivedi,"Ghodey Pe Sawaar (From ""Qala"")",1a8w8nlIyIhE2W1HIayKnl,73,2022,pop-film,0.777,0.481,3,-6.127,1,0.0274,0.794,4.23E-05,0.265,0.814,102.003,193832,4
569521,Silambarasan TR,"Thee Thalapathy (From ""Varisu"")",6TK7jseRCrogw9IzQYkw2h,75,2022,pop-film,0.674,0.907,10,-5.078,0,0.122,0.567,0,0.259,0.828,130.011,258000,4
569523,G. V. Prakash,Vaa Vaathi,0cgwdBXXlPfXJXWf3wMs32,77,2022,pop-film,0.582,0.504,9,-8.423,0,0.05,0.355,0,0.86,0.428,90.899,225381,4
569524,Amit Trivedi,Shauq,2I0MIQhICYnKHvaxUHYH49,71,2022,pop-film,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54E-05,0.128,0.248,139.935,256285,4
569525,G. V. Prakash,Mastaaru Mastaaru,59eeV0SIeyd431uyjAWCRe,73,2022,pop-film,0.594,0.534,9,-8.007,0,0.0428,0.385,0,0.877,0.364,91.082,225425,4
569527,Santhosh Narayanan,"Thenmozhi (From ""Thiruchitrambalam"")",1Nr46gjiP50uPsz30gYhAd,72,2022,pop-film,0.764,0.532,9,-5.979,0,0.0491,0.598,0,0.26,0.859,123.95,173226,4
569533,Ankit Tiwari,"Galliyan Returns (From ""Ek Villain Returns"")",2eTkxblLeqdTSsb2ivafDX,70,2022,pop-film,0.43,0.612,10,-5.534,0,0.0392,0.432,2.29E-06,0.0955,0.241,85.959,350012,4
572324,10-FEET,第ゼロ感,3GGOKTfxgyluPvAFnB30zE,70,2022,punk,0.431,0.954,2,-3.156,1,0.238,4.52E-05,8.26E-06,0.325,0.311,150.043,287991,4
572948,Imagine Dragons,Bones,0HqZX76SFLDz2aW8aiqi7G,86,2022,rock,0.773,0.742,5,-3.678,0,0.046,0.0206,0,0.0754,0.571,114.071,165265,4
572952,Imagine Dragons,Lonely,1VMBapbhHidf6ALFszT7w1,71,2022,rock,0.714,0.73,0,-5.564,1,0.0438,0.0256,0,0.177,0.873,97.983,159851,4
572956,Imagine Dragons,My Life,0E0kxko3i9b5JxxMoGH3At,70,2022,rock,0.525,0.427,4,-7.282,1,0.032,0.0828,0,0.144,0.305,129.982,224512,4
572959,SunKissed Lola,Pasilyo,0uZFcsx96wzbixsULmrg8o,80,2022,rock,0.71,0.61,2,-4.674,1,0.0351,0.415,2.67E-05,0.181,0.404,120.032,270250,3
572967,Imagine Dragons,Symphony,2ThaHV10xrAcL2WfqXyLnp,74,2022,rock,0.662,0.64,7,-5.223,1,0.0742,0.0227,0,0.142,0.921,90.002,175833,4
573073,Mrs. GREEN APPLE,ダンスホール,4NaaF28BeO9WzjDrSS71Nz,74,2022,rock,0.736,0.695,7,-3.87,1,0.0468,0.0209,0,0.0517,0.784,109.976,203150,4
574168,Carin Leon,Que Vuelvas,6Um358vY92UBv5DloTRX9L,89,2022,sad,0.491,0.643,10,-4.309,1,0.0442,0.187,0,0.109,0.779,162.469,169419,4
574169,Natanael Cano,AMG,1lRtH4FszTrwwlK5gTSbXO,91,2022,sad,0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,174943,3
574170,Fuerza Regida,Bebe Dame,0mzsLrUNazBaRfYZfjmpSV,87,2022,sad,0.537,0.602,7,-4.631,1,0.0458,0.296,0,0.0715,0.753,157.437,271862,4
574171,Ivan Cornejo,La Curiosidad,0hnvQLkV7yOjslEzflJSK4,77,2022,sad,0.626,0.454,3,-8.767,0,0.0392,0.729,0.000442,0.159,0.36,123.351,216000,4
574172,Fuerza Regida,Billete Grande (En Vivo),3XfUFGzbr0LmwFVoLXd9cO,84,2022,sad,0.751,0.601,5,-5.912,0,0.0828,0.533,0,0.377,0.56,100.994,163940,1
574173,Luis R Conriquez,El Gavilán,4ygQ5wSuzzNRevVjup1qV2,84,2022,sad,0.724,0.684,11,-4.413,1,0.0705,0.144,0.0035,0.302,0.729,144.117,175296,3
574174,Ivan Cornejo,J.,4lUsBLTAiufWocWtg4H0my,74,2022,sad,0.408,0.47,10,-10.149,1,0.0893,0.666,5.44E-05,0.0926,0.0953,51.66,234613,4
574175,Grupo Marca Registrada,El Rescate,4w273WCBXwM4P3jTX5HkB2,84,2022,sad,0.794,0.594,7,-8.698,0,0.139,0.283,0.000381,0.109,0.637,99.238,160897,3
574176,Peso Pluma,Siempre Pendientes,3gfSH9aYZbyGjdmbeoWliw,83,2022,sad,0.774,0.748,0,-7.086,1,0.0352,0.331,0.0057,0.126,0.714,135.929,186828,3
574177,Eslabon Armado,HASTA LA MUERTE,3qAJAUr7yc9bPDx4ESt6ND,75,2022,sad,0.555,0.832,11,-3.691,1,0.0412,0.28,0,0.0894,0.43,170.124,209903,3
574178,Ivan Cornejo,La Última Vez - Deluxe,1XX3sKKZN3DfWeFpMAc2WX,71,2022,sad,0.523,0.457,2,-8.213,0,0.0296,0.622,0,0.108,0.32,141.922,252166,3
574179,Ivan Cornejo,Está Dañado,0ciLo7Ntd7Gfc0rQRTgkSG,72,2022,sad,0.578,0.459,8,-11.938,1,0.041,0.501,1.86E-05,0.143,0.164,160.065,201195,3
574180,Junior H,Los Botones Azules,3ZGkdrigbWXLgHungXfZkt,82,2022,sad,0.784,0.737,5,-2.174,1,0.0758,0.0877,0,0.1,0.623,97.5,135612,3
574181,Fuerza Regida,Igualito a Mi Apá,17js0w8GTkTUFGFM6PYvBd,81,2022,sad,0.758,0.812,4,-3.272,0,0.0854,0.188,0,0.0564,0.795,144.908,166821,4
574182,Fuerza Regida,911 - En Vivo,1O0IFR3MYqgQbziKTCf0X4,80,2022,sad,0.641,0.517,0,-5.472,1,0.0673,0.528,0,0.136,0.642,127.902,175424,4
574183,Carin Leon,No Es Por Acá,3bvJftZKZe5QKz433NczyV,81,2022,sad,0.746,0.37,2,-6.309,1,0.0306,0.456,0,0.106,0.595,97.568,167692,3
574184,Ivan Cornejo,Tatuajes - Deluxe,2b4YJ0j60w3YPIFot0oodu,70,2022,sad,0.621,0.256,5,-11.78,1,0.0282,0.844,0.000352,0.138,0.205,130.123,198000,4
574185,Grupo Marca Registrada,Si Fuera Fácil,7Jph6HJbfURt4Fea19IED3,80,2022,sad,0.794,0.677,10,-9.969,1,0.0713,0.446,0.0313,0.076,0.611,101.467,170496,3
574186,Fuerza Regida,Mi Terre CLN,0MHFbqdlWzAkgO8p7pkfMb,78,2022,sad,0.723,0.697,7,-3.643,1,0.215,0.161,0,0.0814,0.858,159.01,172056,3
574187,Fuerza Regida,Ch y la Pizza,1ySH55O0zbQBR77q8wQEyn,83,2022,sad,0.661,0.6,8,-4.495,1,0.125,0.401,0,0.141,0.848,148.666,136913,3
574188,Grupo Marca Registrada,Puro Campeón,1kNC7b4zXbqoceKpkGdnD8,80,2022,sad,0.851,0.542,10,-8.152,1,0.122,0.361,3.73E-06,0.132,0.789,101.896,196437,4
574189,Peso Pluma,El Belicon,5bU6rOWXTwagpjUcGp7I8N,79,2022,sad,0.409,0.713,8,-6.713,1,0.03,0.434,0.000719,0.206,0.725,97.029,214398,3
574190,Junior H,Vamos Para Arriba,7cZoAjj5vufdREBJZGW2lH,80,2022,sad,0.699,0.51,5,-7.153,0,0.0352,0.498,0,0.22,0.625,98.07,172227,3
574191,Junior H,El Hijo Mayor,1RGlfmdvcfatN0ZLOmzanS,82,2022,sad,0.571,0.567,8,-6.873,1,0.0994,0.431,0,0.129,0.967,165.332,196500,3
574193,Grupo Los de la O,Mentiras,3jRZg6U0m9Ir115Wt66ebU,77,2022,sad,0.611,0.723,7,-6.571,1,0.213,0.218,0,0.0715,0.669,195.181,234593,3
574194,1nonly,Step Back!,6jdwbcH788txYS6Doy1F1j,77,2022,sad,0.783,0.89,1,-5.995,1,0.2,0.185,0.00417,0.0969,0.437,127.996,150675,4
574195,Grupo Marca Registrada,Solo Me Dejaste,0OLLsFyVPrjI3iL03lDFXk,77,2022,sad,0.609,0.515,7,-9.843,0,0.0486,0.539,0.0839,0.0722,0.853,152.787,186709,3
574196,Los Gemelos De Sinaloa,No Le Aflojo,7ifMxHITc3NIipJO4R5NGb,75,2022,sad,0.698,0.687,5,-4.115,0,0.0501,0.195,0,0.0829,0.773,116.765,202876,4
574197,Fuerza Regida,Modo Maldito,2VmeNiaRsq0Z2gcMcQvHb8,76,2022,sad,0.763,0.767,5,-4.181,0,0.201,0.4,0,0.127,0.725,87.502,134624,3
574199,Yahritza Y Su Esencia,Soy El Unico,4pKhxDtzoLPVy4GzW1ibAz,71,2022,sad,0.708,0.449,4,-4.369,0,0.0286,0.451,0,0.111,0.63,84.396,214000,1
574200,BoyWithUke,IDGAF (with blackbear),4ZUpTMKPYFTfJqamWFU9Zv,73,2022,sad,0.782,0.728,5,-5.93,1,0.0768,0.427,0,0.25,0.876,97.975,140667,4
574201,BoyWithUke,Sick of U (with Oliver Tree),5IXdkgrT4lb9sKIb8tbOQ3,73,2022,sad,0.676,0.814,0,-3.213,1,0.0585,0.277,0,0.0953,0.601,92.554,168676,4
574202,Edgardo Nuñez,Te Amo,2r69ZhXm40bzjGIPdRvaqk,76,2022,sad,0.741,0.542,8,-4.726,1,0.0262,0.368,0,0.162,0.763,79.998,193621,5
574203,Parker Jack,CRY,07xOTRcQijB89eBXDMTAoa,71,2022,sad,0.676,0.481,1,-11.254,1,0.154,0.836,1.02E-06,0.0982,0.608,152.003,135419,4
574205,BoyWithUke,Understand,6dGqGkYDoRrKh5UiIcTT22,73,2022,sad,0.828,0.658,6,-6.19,0,0.14,0.81,1.06E-06,0.277,0.917,103.051,171947,4
574206,Eslabon Armado,SI SUPIERAS,7KDYKPhxFFRDBSbgcfLxUT,70,2022,sad,0.642,0.768,0,-3.674,1,0.0248,0.208,0,0.225,0.546,97.485,227815,3
574207,Lenin Ramírez,Solita (En Vivo),6ggHV1SCPqLLV5U2kyW9qD,78,2022,sad,0.677,0.657,1,-4.657,0,0.0596,0.498,0,0.0562,0.812,116.225,215984,1
574208,Grupo Arriesgado,El Fugitivo - En Vivo,0qyofIr6dHSb8AcEVnywBY,73,2022,sad,0.633,0.812,1,-5.874,1,0.14,0.359,1.76E-06,0.228,0.954,167.105,178000,3
574209,Junior H,Extssy Model,24teIhDYO2RocTA2v5dY0r,80,2022,sad,0.675,0.725,4,-4.766,0,0.0334,0.0839,0,0.334,0.469,92.513,240654,3
574210,Junior H,Como Jordan,2q7DY7bBua9e9Aygmz8XmB,77,2022,sad,0.714,0.873,6,-2.39,0,0.0311,0.028,0,0.191,0.628,112.503,225152,3
574211,Junior H,Loco Enamorado,0V6NB0qBW7Vvm7RuSoHszG,74,2022,sad,0.569,0.38,11,-7.231,0,0.092,0.0887,0,0.16,0.481,77.556,226000,1
574212,Grupo Marca Registrada,Y Sigues Siendo Tú,4AGPU9325LRTIBsBSJ5v75,73,2022,sad,0.688,0.525,11,-6.566,1,0.0623,0.455,0,0.119,0.717,76.398,155819,4
574214,Luis R Conriquez,Mi Momento,0yhduE0AtElWqyPkgeSMja,73,2022,sad,0.713,0.838,5,-4.538,1,0.0383,0.411,2.94E-05,0.0867,0.909,163.988,162624,3
574215,Julión Álvarez y su Norteño Banda,Fuentes De Ortiz,3pPzYqVcgUvaPBwUpjc90j,77,2022,sad,0.825,0.481,10,-6.404,1,0.0372,0.392,0,0.0971,0.961,119.985,213333,4
574216,Gerardo Coronel,Te Felicito,5IR7Ecj0Ue1xufcOn6AUP1,76,2022,sad,0.478,0.384,0,-5.03,1,0.0433,0.672,0,0.13,0.548,77.022,224524,4
574217,Fuerza Regida,Me Tocó Morir,6k9zUQ7Gngrs8ULzQOyDDV,75,2022,sad,0.723,0.617,0,-3.69,0,0.0497,0.421,0,0.109,0.973,150.075,144640,3
574218,Peso Pluma,Delivery,1ZxJvq28DUmAFZxt9lU7n6,76,2022,sad,0.699,0.58,11,-6.753,0,0.527,0.283,0,0.0926,0.706,83.759,209736,4
574219,Grupo Arriesgado,Enloquecido,3T5F6ulZvDzBQwq3wS31xZ,72,2022,sad,0.784,0.732,5,-6.006,1,0.0536,0.242,0,0.203,0.681,98.052,212915,4
574220,Efecto Elegante,Préstame Tu Corazón,1bnSKjuPEd8FPACxqA5Mos,70,2022,sad,0.606,0.29,2,-9.84,0,0.0378,0.65,0,0.0809,0.643,144.583,182073,3
574222,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien,5Ei8EK2uXNkqqVSe2QYsFp,75,2022,sad,0.667,0.467,7,-5.906,1,0.0276,0.237,0,0.271,0.406,97.99,151387,3
574223,Edgardo Nuñez,Ciudad Peligrosa,3AzpG3c25sZQNaQi8qTTDQ,70,2022,sad,0.765,0.303,7,-12.367,0,0.0506,0.489,0,0.299,0.596,94.289,226000,3
574225,Natanael Cano,Selfies,7JZCzh0bOodHRR4ctUdWft,74,2022,sad,0.777,0.682,6,-6.656,0,0.0276,0.485,1.97E-06,0.129,0.927,133.853,180271,3
574226,Grupo Marca Registrada,Así Nací,45Ugm9xuEUtnItECxHghGx,70,2022,sad,0.726,0.51,7,-9.766,0,0.0978,0.514,0,0.156,0.81,100.19,167893,4
574228,Fuerza Regida,Whiskey Con Agua,4KYdqX7VWv3gBuFNI0n4mJ,70,2022,sad,0.648,0.744,6,-3.631,1,0.0308,0.26,0,0.154,0.807,140.155,126499,3
574230,Lenin Ramírez,Se Acabo - En Vivo,0lyZyn18awzOJuVM7qzCmd,70,2022,sad,0.593,0.364,2,-7.242,1,0.175,0.515,0,0.348,0.652,83.133,230000,4
574231,Natanael Cano,Que Me Importa,7rp5s1fEFuu42FoeHrrPyx,74,2022,sad,0.571,0.744,6,-5.336,0,0.0565,0.336,0,0.0907,0.839,108.703,208541,3
574234,fam0uz,BABYDOLL X The Perfect Girl,02x1qzpnBEEY3z7DD1VVoP,72,2022,sad,0.631,0.667,3,-7.259,0,0.041,0.00167,0.00143,0.596,0.709,119.933,134284,4
574241,Natanael Cano,Morritas,5RQKSb1oqK7bAkuNpu1NSC,74,2022,sad,0.675,0.611,8,-7.139,1,0.0261,0.593,0,0.117,0.532,95.074,216330,3
574244,Natanael Cano,Brillo,5gS11pL9yQcnKrzbmliOwh,73,2022,sad,0.69,0.762,5,-6.738,0,0.0329,0.756,0,0.319,0.972,141.034,154761,3
574248,Junior H,COLOGNE,1ULnQ2yn5LeQX4LrROm1RD,81,2022,sad,0.765,0.683,5,-5.301,0,0.0625,0.226,0,0.108,0.536,137.02,225306,4
574249,Natanael Cano,Y Si Me Miran,1WHml9IbQkFUtVz8ZXEkUb,71,2022,sad,0.603,0.671,5,-4.008,1,0.0761,0.145,0,0.0525,0.662,138.77,213141,3
574251,fam0uz,Kerosene (Slowed),3BOQDjSv5ANlwvK97WDSyK,70,2022,sad,0.789,0.659,11,-8.095,1,0.29,0.0713,0.557,0.535,0.849,76.012,142105,4
574257,Carin Leon,Me Aceptaste - En Vivo,1I24KOlgCNqaLUlYO2Biav,70,2022,sad,0.635,0.89,7,-3.634,1,0.0806,0.204,0.000141,0.227,0.767,125.085,128074,4
574258,Aldo Trujillo,El Chaman,3yE8qL9HNfyzAbpqoMnUr8,71,2022,sad,0.636,0.619,9,-7.742,0,0.145,0.395,0,0.145,0.746,116.549,281760,1
574280,Julión Álvarez y su Norteño Banda,Aquí Algo Cambió,7wfzVpDwmkpIlQ35vTl6OG,71,2022,sad,0.554,0.51,3,-6.124,1,0.0677,0.432,0,0.154,0.943,207.323,165933,4
574341,Junior H,VETE YA,1yN7ljnKqrWTW3g9tdN2it,70,2022,sad,0.537,0.595,4,-9.503,0,0.109,0.112,0,0.113,0.115,104.029,230488,4
576554,Marília Mendonça,Leão,2K9kZpwD2CzTa6iiSYYOoO,88,2022,sertanejo,0.743,0.865,6,-3.897,1,0.0315,0.449,3.05E-06,0.297,0.794,129.999,166775,4
576555,Israel & Rodolffo,Bombonzinho - Ao Vivo,4o6v3Oooyt7HF20idztRD4,85,2022,sertanejo,0.651,0.947,1,-3.669,1,0.0539,0.305,0,0.92,0.722,158.046,154702,4
576556,Gustavo Mioto,Eu Gosto Assim - Ao Vivo,4ASA1PZyWGbuc4d9N8OAcF,84,2022,sertanejo,0.636,0.909,0,-3.685,1,0.0439,0.149,0,0.719,0.61,154.189,148800,4
576557,Jorge & Mateus,5 Regras - Ao Vivo,3gCWngngUs1uojw33vrE8K,81,2022,sertanejo,0.761,0.574,11,-8.196,1,0.0675,0.78,0,0.459,0.605,124.185,161470,4
576558,Maiara & Maraisa,A Culpa É Nossa - Ao Vivo,7nwHsYxiuHo98dLI7UVkyn,82,2022,sertanejo,0.596,0.85,11,-4.528,1,0.0523,0.608,0,0.41,0.531,138.057,165000,4
576559,Matheus & Kauan,Pactos - Ao Vivo,2M4kQD87lKnAS9vFlb4Bez,81,2022,sertanejo,0.565,0.889,1,-2.976,1,0.0498,0.582,0,0.427,0.473,121.778,183695,4
576560,Gusttavo Lima,Fala Mal de Mim - Ao Vivo,6gEOM9IEBzvTdbwNrSkBdC,75,2022,sertanejo,0.672,0.957,7,-4.272,1,0.0485,0.197,0.000481,0.386,0.895,160.005,204938,4
576561,Israel & Rodolffo,Perdoou Nada - Ao Vivo,4r2O8NHomHiJnFKqhYnqy1,80,2022,sertanejo,0.629,0.864,3,-4.179,1,0.059,0.105,0,0.431,0.678,153.937,163120,4
576562,Gusttavo Lima,Ex dos Meus Sonhos - Ao Vivo,7LUZT12r4xmwR1Kh8TJgjv,74,2022,sertanejo,0.75,0.748,9,-4.424,1,0.0331,0.554,0,0.921,0.607,105.989,182944,4
576563,Gusttavo Lima,Cara da Derrota - Ao Vivo,2bWVxK5GlPtS4D3FcLjGgQ,76,2022,sertanejo,0.778,0.804,7,-4.386,1,0.0412,0.462,0,0.834,0.605,122.074,161803,4
576564,Gusttavo Lima,Termina Comigo Antes,1K8AtBJXcdq5mywMnZuARP,71,2022,sertanejo,0.541,0.713,0,-4.313,1,0.0368,0.586,0,0.661,0.285,110.414,187381,4
576565,Marília Mendonça,Te Amo Demais,4xxeEWGQNFQ6qehlnev5LS,74,2022,sertanejo,0.713,0.625,0,-3.473,1,0.0268,0.573,0,0.11,0.687,114.023,205685,4
576566,Diego & Victor Hugo,Beijo de Glicose - Ao Vivo,6gyhp7IcNhTYzwlk8utsgP,77,2022,sertanejo,0.556,0.87,9,-3.738,0,0.101,0.409,0,0.896,0.59,100.002,171007,4
576567,Henrique & Juliano,Evento Cancelado - Ao Vivo,11fqunD6qlOCrRd88kMOk6,76,2022,sertanejo,0.584,0.592,2,-4.904,0,0.0316,0.505,0,0.515,0.395,92.035,183244,3
576568,Bruno & Denner,Cavalo de Pau,74Le949TrZk4zwDjtWzH23,76,2022,sertanejo,0.728,0.707,7,-4.289,1,0.0328,0.332,0,0.462,0.657,126.973,164029,4
